(1.0, 9.6652574e-17, 0.12208819389343262)
(0.660377358490566, 0.13600576, 0.11507987976074219)
(0.7102803738317757, 0.14185928, 0.14810562133789062)
(0.0, inf, 0.10907673835754395)
(0.0, inf, 0.11107850074768066)
(0.4166666666666667, 0.5418872, 0.10907745361328125)
(0.5319148936170213, 0.91087294, 0.10407423973083496)
(0.9461538461538461, 0.7140343, 0.10907840728759766)
(0.8089887640449438, 0.71340156, 0.12308573722839355)
(0.6590909090909091, 0.7812285, 0.15210819244384766)
(0.8717948717948718, 0.853838, 0.10907673835754395)
(0.9294871794871795, 0.6415528, 0.12708830833435059)
(0.9012345679012346, 0.7853531, 0.11708235740661621)
(0.36, 0.93055075, 0.14810466766357422)
(0.45454545454545453, 0.7811445, 0.10807633399963379)
(0.625, 0.7502248, 0.1170814037322998)
(0.9606741573033708, 0.7216715, 0.1080770492553711)
(0.7681159420289855, 0.7527237, 0.11808300018310547)
(0.6666666666666666, 0.76507276, 0.12408566474914551)
(0.6744186046511628, 0.78669465, 0.12608981132507324)
(0.7534246575342466, 0.8600681, 0.11407995223999023)
(0.0, inf, 0.10707235336303711)
(0.8240740740740741, 0.68001133, 0.11708235740661621)
(0.75, 0.74250335, 0.1150810718536377)
(0.6923076923076923, 0.6977935, 0.1270890235900879)
(0.8217821782178217, 0.6611366, 0.12208747863769531)
(0.8313253012048193, 0.7024695, 0.11307787895202637)
(0.9401197604790419, 0.72377765, 0.12408876419067383)
(0.9, 0.72736335, 0.11108064651489258)
(0.8275862068965517, 0.63056433, 0.1410987377166748)
(0.8235294117647058, 0.7234421, 0.1100764274597168)
(0.8701298701298701, 0.6659497, 0.12608933448791504)
(0.5471698113207547, 0.69065535, 0.1290898323059082)
(0.6481481481481481, 0.7504897, 0.12408947944641113)
(0.44, 0.6561194, 0.11207985877990723)
(0.3684210526315789, 4.2482395, 0.12108588218688965)
(0.23076923076923078, 0.9580711, 0.18413352966308594)
(0.4772727272727273, 0.78411996, 0.12308597564697266)
(0.2916666666666667, 1.0459566, 0.14110016822814941)
(0.7959183673469388, 0.7418058, 0.12608814239501953)
(0.35714285714285715, 0.530049, 0.12909388542175293)
(0.8538461538461538, 0.67935324, 0.1050729751586914)
(0.9649122807017544, 0.6905905, 0.13309502601623535)
(0.8428571428571429, 0.69207966, 0.12608909606933594)
(0.6428571428571429, 0.847152, 0.12008523941040039)
(0.3870967741935484, 0.9632026, 0.12108397483825684)
(0.6875, 1.024092, 0.11207747459411621)
(0.3125, 0.5244022, 0.11308002471923828)
(0.3333333333333333, 0.48591545, 0.12308669090270996)
(0.5, 0.8460739, 0.10107064247131348)
(0.6, 0.52315605, 0.0940697193145752)
(0.4, 0.7185855, 0.10106968879699707)
(0.38461538461538464, 0.8777079, 0.10507392883300781)
(0.38461538461538464, 0.5164892, 0.1030721664428711)
(0.39473684210526316, 0.5193097, 0.10107088088989258)
(0.0, inf, 0.10307097434997559)
(0.3125, 0.52786595, 0.10707569122314453)
(0.375, 0.9416477, 0.09806966781616211)
(0.30434782608695654, 0.5082878, 0.11407995223999023)
(0.35294117647058826, 0.518768, 0.1030731201171875)
(0.375, 0.5029692, 0.10106897354125977)
(0.3333333333333333, 0.8759364, 0.12608909606933594)
(0.38461538461538464, 0.51331437, 0.1220860481262207)
(0.3333333333333333, 0.39387667, 0.1150815486907959)
(0.29411764705882354, 0.5309638, 0.12208676338195801)
(0.3333333333333333, 0.5419252, 0.1050727367401123)
(0.3684210526315789, 0.49578577, 0.10707831382751465)
(0.7413793103448276, 0.26879534, 0.12808918952941895)
(0.5689655172413793, 0.20423594, 0.11408019065856934)
(0.5, 0.16316137, 0.12108683586120605)
(0.68, 0.14056842, 0.12408590316772461)
(0.43333333333333335, 0.692443, 0.12809038162231445)
(0.0, inf, 0.1150820255279541)
(0.7635135135135135, 0.67093766, 0.12508773803710938)
(0.4666666666666667, 0.7450761, 0.13209223747253418)
(0.8, 0.841399, 0.11908435821533203)
(0.7769230769230769, 0.8158559, 0.1150820255279541)
(0.6666666666666666, 0.77372074, 0.11808300018310547)
(0.4074074074074074, 1.0549382, 0.11608004570007324)
(0.45454545454545453, 0.5226468, 0.11308002471923828)
(0.753968253968254, 0.57846165, 0.13109111785888672)
(0.8433734939759037, 0.605302, 0.1150808334350586)
(0.7482014388489209, 0.6119572, 0.12208747863769531)
(0.47619047619047616, 0.5351095, 0.10907578468322754)
(0.671875, 0.6026214, 0.1150827407836914)
(0.6666666666666666, 0.5909628, 0.1290895938873291)
(0.7083333333333334, 0.59402794, 0.12608909606933594)
(0.42857142857142855, 0.37944943, 0.13409686088562012)
(0.2777777777777778, 0.8061474, 0.1771223545074463)
(0.36666666666666664, 1.2826444, 0.15310931205749512)
(0.5666666666666667, 0.9205606, 0.12808871269226074)
