(1.0, 9.692249e-16, 0.1821279525756836)
(0.0, inf, 0.151106595993042)
(0.3076923076923077, 0.5315474, 0.17112040519714355)
(0.3333333333333333, 0.590691, 0.13509273529052734)
(0.42857142857142855, 2.0462403, 0.1681196689605713)
(0.3076923076923077, 0.7885855, 0.12308478355407715)
(0.4375, 0.63159716, 0.24517416954040527)
(0.0, inf, 0.18714356422424316)
(0.45454545454545453, 0.48942965, 0.1511061191558838)
(0.5, 0.38299164, 0.16411828994750977)
(0.5, 0.27845073, 0.20214295387268066)
(0.45, 0.19981718, 0.16811871528625488)
(0.6451612903225806, 0.17326757, 0.18813061714172363)
(0.7142857142857143, 0.5338857, 0.16211533546447754)
(0.0, inf, 0.18012666702270508)
(0.0, inf, 0.13809704780578613)
(0.46153846153846156, 0.2781259, 0.14810585975646973)
(0.38461538461538464, 0.53424364, 0.10707545280456543)
(0.5882352941176471, 0.17213985, 0.16611576080322266)
(0.4117647058823529, 0.26973313, 0.1531083583831787)
(0.4722222222222222, 0.118145704, 0.20914721488952637)
(0.3333333333333333, 2.0484905, 0.21215176582336426)
(0.6666666666666666, 0.19169872, 0.23618650436401367)
(0.5185185185185185, 0.19157091, 0.22115635871887207)
(0.6885245901639344, 0.1774811, 0.20912933349609375)
(0.734375, 0.111057214, 0.22516202926635742)
(0.0, inf, 0.12108373641967773)
(0.0, inf, 0.13109326362609863)
(0.5263157894736842, 0.23870249, 0.15010404586791992)
(0.0, inf, 0.14810514450073242)
(0.4117647058823529, 1.3791668, 0.14510393142700195)
(0.625, 0.3684393, 0.1701183319091797)
(0.42857142857142855, 0.3551451, 0.16711783409118652)
(0.0, inf, 0.10807657241821289)
(0.0, inf, 0.1220848560333252)
(0.7592592592592593, 0.26931942, 0.15210771560668945)
(0.6, 0.17295235, 0.15711307525634766)
(0.3333333333333333, 0.7088972, 0.1721205711364746)
(0.46153846153846156, 1.0679766, 0.21415042877197266)
(0.7083333333333334, 0.85696757, 0.18513107299804688)
(0.42857142857142855, 0.93343294, 0.17912578582763672)
(0.5333333333333333, 1.4139003, 0.16711831092834473)
(0.4, 0.5771996, 0.175123929977417)
(0.5294117647058824, 1.0702617, 0.20014047622680664)
(0.7666666666666667, 0.24392611, 0.13009309768676758)
(0.0, inf, 0.13109278678894043)
(0.36363636363636365, 21.014307, 0.14710545539855957)
(0.0, inf, 0.12408614158630371)
(0.4666666666666667, 0.6104144, 0.25818371772766113)
(0.6461538461538462, 0.2393976, 0.1801314353942871)
(0.75, 0.15283665, 0.16512179374694824)
(0.0, inf, 0.12608647346496582)
(0.0, inf, 0.13309240341186523)
(0.42105263157894735, 0.33006567, 0.13909530639648438)
(0.5217391304347826, 0.3153251, 0.14810585975646973)
(0.8, 0.1530445, 0.19913911819458008)
(0.7678571428571429, 0.063731216, 0.17412304878234863)
(0.0, inf, 0.16311240196228027)
(0.6923076923076923, 0.2747423, 0.1491079330444336)
(0.6511627906976745, 0.1983562, 0.1631150245666504)
(0.0, inf, 0.18412995338439941)
(0.6363636363636364, 0.45800498, 0.165116548538208)
(0.6571428571428571, 0.19529663, 0.19013428688049316)
(0.29411764705882354, 0.5131056, 0.19013333320617676)
(0.45454545454545453, 0.8061025, 0.19511890411376953)
(0.7923728813559322, 0.20916872, 0.1841294765472412)
(0.7142857142857143, 0.1308644, 0.18012762069702148)
(0.6612903225806451, 0.17327073, 0.21014809608459473)
(0.5, 0.1215738, 0.18012785911560059)
(0.0, inf, 0.09306859970092773)
(nan, inf, 0.09707021713256836)
(0.625, 0.11000676, 0.22315502166748047)
(0.5238095238095238, 0.1380024, 0.24117207527160645)
(0.55, 0.14971611, 0.19614005088806152)
(0.6956521739130435, 0.13468379, 0.19013261795043945)
(0.5384615384615384, 0.15298992, 0.20514678955078125)
(0.5882352941176471, 0.10084423, 0.17512083053588867)
(0.38461538461538464, 0.5025773, 0.1751234531402588)
(0.5, 1.2253317, 0.1581113338470459)
(0.0, inf, 0.1751251220703125)
(0.4166666666666667, 0.7403749, 0.13709473609924316)
(0.631578947368421, 0.28533432, 0.17312121391296387)
(0.6, 0.82105285, 0.1531081199645996)
(0.6333333333333333, 0.24060291, 0.20414423942565918)
(0.5588235294117647, 0.14534298, 0.2131500244140625)
(0.0, inf, 0.11808156967163086)
(0.47619047619047616, 0.16000009, 0.17612457275390625)
(0.0, inf, 0.10907697677612305)
(0.0, inf, 0.1340944766998291)
(0.35714285714285715, 0.53604406, 0.1771242618560791)
(0.0, inf, 0.13009309768676758)
(0.0, inf, 0.15911316871643066)
(0.0, inf, 0.09506607055664062)
(0.0, inf, 0.11407971382141113)
(0.0, inf, 0.10407257080078125)
(0.0, inf, 0.1130821704864502)
(0.0, inf, 0.11207890510559082)
