(1.0, 2.1323597e-15, 0.024035215377807617)
(0.0, inf, 0.020998239517211914)
(0.0, inf, 0.019011735916137695)
(0.6, 0.12338482, 0.02303600311279297)
(0.0, inf, 0.021999835968017578)
(0.0, inf, 0.02199697494506836)
(0.0, inf, 0.024035215377807617)
(0.0, inf, 0.018993377685546875)
(0.0, inf, 0.02303338050842285)
(0.5384615384615384, 0.5137346, 0.028038501739501953)
(0.0, inf, 0.02800154685974121)
(0.0, inf, 0.018010854721069336)
(0.0, inf, 0.02701711654663086)
(0.0, inf, 0.026017427444458008)
(0.0, inf, 0.02503657341003418)
(0.0, inf, 0.021997451782226562)
(0.0, inf, 0.017011642456054688)
(0.0, inf, 0.020014286041259766)
(0.0, inf, 0.03500509262084961)
(0.0, inf, 0.020013809204101562)
(0.0, inf, 0.019011497497558594)
(0.0, inf, 0.017011165618896484)
(0.0, inf, 0.020013809204101562)
(0.0, inf, 0.0190126895904541)
(0.0, inf, 0.02101278305053711)
(0.0, inf, 0.018011808395385742)
(0.0, inf, 0.021013975143432617)
(0.0, inf, 0.02202320098876953)
(0.0, inf, 0.02301335334777832)
(0.0, inf, 0.03202104568481445)
(0.0, inf, 0.02301764488220215)
(0.0, inf, 0.019013404846191406)
(0.0, inf, 0.02303290367126465)
(0.0, inf, 0.0209963321685791)
(0.0, inf, 0.023016929626464844)
(0.0, inf, 0.031020402908325195)
(0.0, inf, 0.028018951416015625)
(0.0, inf, 0.03304243087768555)
(0.0, inf, 0.031003475189208984)
(0.0, inf, 0.03704380989074707)
(0.0, inf, 0.029001474380493164)
(0.0, inf, 0.027015209197998047)
(0.0, inf, 0.020032882690429688)
(0.0, inf, 0.016011476516723633)
(0.0, inf, 0.03002142906188965)
(0.0, inf, 0.020014286041259766)
(0.0, inf, 0.03200268745422363)
(0.0, inf, 0.03202176094055176)
(0.0, inf, 0.02703714370727539)
(0.0, inf, 0.01999521255493164)
(0.0, inf, 0.0260162353515625)
(0.0, inf, 0.030020713806152344)
(0.0, inf, 0.02301478385925293)
(0.0, inf, 0.031021595001220703)
(0.0, inf, 0.016012907028198242)
(0.0, inf, 0.016010522842407227)
(0.0, inf, 0.01200723648071289)
(0.0, inf, 0.021012306213378906)
(0.0, inf, 0.01701045036315918)
(0.0, inf, 0.014026165008544922)
(0.0, inf, 0.03000164031982422)
(0.0, inf, 0.0190126895904541)
(0.0, inf, 0.018011093139648438)
(0.7692307692307693, 0.17887647, 0.021015405654907227)
(0.0, inf, 0.014012575149536133)
(0.0, inf, 0.028000831604003906)
(0.0, inf, 0.025015830993652344)
(0.0, inf, 0.03203845024108887)
(0.0, inf, 0.023015737533569336)
(0.0, inf, 0.025997638702392578)
(0.0, inf, 0.031040668487548828)
(0.0, inf, 0.02499866485595703)
(0.0, inf, 0.023014545440673828)
(0.0, inf, 0.04102468490600586)
(0.0, inf, 0.03502345085144043)
(0.5384615384615384, 0.5318898, 0.022015810012817383)
(0.0, inf, 0.02501702308654785)
(0.0, inf, 0.02003312110900879)
(0.0, inf, 0.02299785614013672)
(0.0, inf, 0.020032405853271484)
(0.0, inf, 0.029020071029663086)
(0.0, inf, 0.021015167236328125)
(0.0, inf, 0.031003475189208984)
(nan, inf, 0.036022186279296875)
(0.0, inf, 0.024013519287109375)
(0.0, inf, 0.0650472640991211)
(0.0, inf, 0.015027523040771484)
(0.0, inf, 0.06402444839477539)
(0.0, inf, 0.021035432815551758)
(0.0, inf, 0.021999597549438477)
(0.0, inf, 0.042023420333862305)
(0.0, inf, 0.017010211944580078)
(0.0, inf, 0.018012523651123047)
(0, inf, 0.017011165618896484)
(0.0, inf, 0.067047119140625)
(0.0, inf, 0.03202056884765625)
(0.0, inf, 0.08607959747314453)
(0.0, inf, 0.0190126895904541)
(0.0, inf, 0.049016475677490234)
(0.0, inf, 0.02201223373413086)
